0x070e 1 .XXX....XXX....., 6 bits, 2 clusters
0x070f 1 XXXX....XXX....., 7 bits, 2 clusters
0x0710 1 ....X...XXX....., 4 bits, 2 clusters
0x0711 1 X...X...XXX....., 5 bits, 3 clusters
0x0712 1 .X..X...XXX....., 5 bits, 3 clusters
0x0713 1 XX..X...XXX....., 6 bits, 3 clusters
0x0718 1 ...XX...XXX....., 5 bits, 2 clusters
0x0719 1 X..XX...XXX....., 6 bits, 3 clusters
0x071c 1 ..XXX...XXX....., 6 bits, 2 clusters
0x071e 1 .XXXX...XXX....., 7 bits, 2 clusters
0x071f 1 XXXXX...XXX....., 8 bits, 2 clusters
0x0720 1 .....X..XXX....., 4 bits, 2 clusters
0x0721 1 X....X..XXX....., 5 bits, 3 clusters
0x0722 1 .X...X..XXX....., 5 bits, 3 clusters
0x0723 1 XX...X..XXX....., 6 bits, 3 clusters
0x0724 1 ..X..X..XXX....., 5 bits, 3 clusters
0x0726 1 .XX..X..XXX....., 6 bits, 3 clusters
0x0727 1 XXX..X..XXX....., 7 bits, 3 clusters
0x0730 1 ....XX..XXX....., 5 bits, 2 clusters
0x0731 1 X...XX..XXX....., 6 bits, 3 clusters
0x0732 1 .X..XX..XXX....., 6 bits, 3 clusters
0x0733 1 XX..XX..XXX....., 7 bits, 3 clusters
0x0738 1 ...XXX..XXX....., 6 bits, 2 clusters
0x0739 1 X..XXX..XXX....., 7 bits, 3 clusters
0x073c 1 ..XXXX..XXX....., 7 bits, 2 clusters
0x073e 1 .XXXXX..XXX....., 8 bits, 2 clusters
0x073f 1 XXXXXX..XXX....., 9 bits, 2 clusters
0x0781 1 X......XXXX....., 5 bits, 2 clusters
0x0782 1 .X.....XXXX....., 5 bits, 2 clusters
0x0783 1 XX.....XXXX....., 6 bits, 2 clusters
0x0784 1 ..X....XXXX....., 5 bits, 2 clusters
0x0786 1 .XX....XXXX....., 6 bits, 2 clusters
0x0787 1 XXX....XXXX....., 7 bits, 2 clusters
0x0788 1 ...X...XXXX....., 5 bits, 2 clusters
0x0789 1 X..X...XXXX....., 6 bits, 3 clusters
0x078c 1 ..XX...XXXX....., 6 bits, 2 clusters
0x078e 1 .XXX...XXXX....., 7 bits, 2 clusters
0x078f 1 XXXX...XXXX....., 8 bits, 2 clusters
0x0790 1 ....X..XXXX....., 5 bits, 2 clusters
0x0791 1 X...X..XXXX....., 6 bits, 3 clusters
0x0792 1 .X..X..XXXX....., 6 bits, 3 clusters
0x0793 1 XX..X..XXXX....., 7 bits, 3 clusters
0x0798 1 ...XX..XXXX....., 6 bits, 2 clusters
0x0799 1 X..XX..XXXX....., 7 bits, 3 clusters
0x079c 1 ..XXX..XXXX....., 7 bits, 2 clusters
0x079e 1 .XXXX..XXXX....., 8 bits, 2 clusters
0x079f 1 XXXXX..XXXX....., 9 bits, 2 clusters
0x07c1 1 X.....XXXXX....., 6 bits, 2 clusters
0x07c2 1 .X....XXXXX....., 6 bits, 2 clusters
0x07c3 1 XX....XXXXX....., 7 bits, 2 clusters
0x07c4 1 ..X...XXXXX....., 6 bits, 2 clusters
0x07c6 1 .XX...XXXXX....., 7 bits, 2 clusters
0x07c7 1 XXX...XXXXX....., 8 bits, 2 clusters
0x07c8 1 ...X..XXXXX....., 6 bits, 2 clusters
0x07c9 1 X..X..XXXXX....., 7 bits, 3 clusters
0x07cc 1 ..XX..XXXXX....., 7 bits, 2 clusters
0x07ce 1 .XXX..XXXXX....., 8 bits, 2 clusters
0x07cf 1 XXXX..XXXXX....., 9 bits, 2 clusters
0x07e1 1 X....XXXXXX....., 7 bits, 2 clusters
0x07e2 1 .X...XXXXXX....., 7 bits, 2 clusters
0x07e3 1 XX...XXXXXX....., 8 bits, 2 clusters
0x07e4 1 ..X..XXXXXX....., 7 bits, 2 clusters
0x07e6 1 .XX..XXXXXX....., 8 bits, 2 clusters
0x07e7 1 XXX..XXXXXX....., 9 bits, 2 clusters
0x07f1 1 X...XXXXXXX....., 8 bits, 2 clusters
0x07f2 1 .X..XXXXXXX....., 8 bits, 2 clusters
0x07f3 1 XX..XXXXXXX....., 9 bits, 2 clusters
0x07f9 1 X..XXXXXXXX....., 9 bits, 2 clusters
0x0801 1 X..........X...., 2 bits, 2 clusters
0x0802 1 .X.........X...., 2 bits, 2 clusters
0x0803 1 XX.........X...., 3 bits, 2 clusters
0x0804 1 ..X........X...., 2 bits, 2 clusters
0x0806 1 .XX........X...., 3 bits, 2 clusters
0x0807 1 XXX........X...., 4 bits, 2 clusters
0x0808 1 ...X.......X...., 2 bits, 2 clusters
0x0809 1 X..X.......X...., 3 bits, 3 clusters
0x080c 1 ..XX.......X...., 3 bits, 2 clusters
0x080e 1 .XXX.......X...., 4 bits, 2 clusters
0x080f 1 XXXX.......X...., 5 bits, 2 clusters
0x0810 1 ....X......X...., 2 bits, 2 clusters
0x0811 1 X...X......X...., 3 bits, 3 clusters
0x0812 1 .X..X......X...., 3 bits, 3 clusters
0x0813 1 XX..X......X...., 4 bits, 3 clusters
0x0818 1 ...XX......X...., 3 bits, 2 clusters
0x0819 1 X..XX......X...., 4 bits, 3 clusters
0x081c 1 ..XXX......X...., 4 bits, 2 clusters
0x081e 1 .XXXX......X...., 5 bits, 2 clusters
0x081f 1 XXXXX......X...., 6 bits, 2 clusters
0x0820 1 .....X.....X...., 2 bits, 2 clusters
0x0821 1 X....X.....X...., 3 bits, 3 clusters
0x0822 1 .X...X.....X...., 3 bits, 3 clusters
0x0823 1 XX...X.....X...., 4 bits, 3 clusters
0x0824 1 ..X..X.....X...., 3 bits, 3 clusters
0x0826 1 .XX..X.....X...., 4 bits, 3 clusters
0x0827 1 XXX..X.....X...., 5 bits, 3 clusters
0x0830 1 ....XX.....X...., 3 bits, 2 clusters
0x0831 1 X...XX.....X...., 4 bits, 3 clusters
0x0832 1 .X..XX.....X...., 4 bits, 3 clusters
0x0833 1 XX..XX.....X...., 5 bits, 3 clusters
0x0838 1 ...XXX.....X...., 4 bits, 2 clusters
0x0839 1 X..XXX.....X...., 5 bits, 3 clusters
0x083c 1 ..XXXX.....X...., 5 bits, 2 clusters
0x083e 1 .XXXXX.....X...., 6 bits, 2 clusters
0x083f 1 XXXXXX.....X...., 7 bits, 2 clusters
0x0840 1 ......X....X...., 2 bits, 2 clusters
0x0841 1 X.....X....X...., 3 bits, 3 clusters
0x0842 1 .X....X....X...., 3 bits, 3 clusters
0x0843 1 XX....X....X...., 4 bits, 3 clusters
0x0844 1 ..X...X....X...., 3 bits, 3 clusters
0x0846 1 .XX...X....X...., 4 bits, 3 clusters
0x0847 1 XXX...X....X...., 5 bits, 3 clusters
0x0848 1 ...X..X....X...., 3 bits, 3 clusters
0x0849 1 X..X..X....X...., 4 bits, 4 clusters
0x084c 1 ..XX..X....X...., 4 bits, 3 clusters
0x084e 1 .XXX..X....X...., 5 bits, 3 clusters
0x084f 1 XXXX..X....X...., 6 bits, 3 clusters
0x0860 1 .....XX....X...., 3 bits, 2 clusters
0x0861 1 X....XX....X...., 4 bits, 3 clusters
0x0862 1 .X...XX....X...., 4 bits, 3 clusters
0x0863 1 XX...XX....X...., 5 bits, 3 clusters
0x0864 1 ..X..XX....X...., 4 bits, 3 clusters
0x0866 1 .XX..XX....X...., 5 bits, 3 clusters
0x0867 1 XXX..XX....X...., 6 bits, 3 clusters
0x0870 1 ....XXX....X...., 4 bits, 2 clusters
0x0871 1 X...XXX....X...., 5 bits, 3 clusters
0x0872 1 .X..XXX....X...., 5 bits, 3 clusters
0x0873 1 XX..XXX....X...., 6 bits, 3 clusters
0x0878 1 ...XXXX....X...., 5 bits, 2 clusters
0x0879 1 X..XXXX....X...., 6 bits, 3 clusters
0x087c 1 ..XXXXX....X...., 6 bits, 2 clusters
0x087e 1 .XXXXXX....X...., 7 bits, 2 clusters
0x087f 1 XXXXXXX....X...., 8 bits, 2 clusters
0x0880 1 .......X...X...., 2 bits, 2 clusters
0x0881 1 X......X...X...., 3 bits, 3 clusters
0x0882 1 .X.....X...X...., 3 bits, 3 clusters
0x0883 1 XX.....X...X...., 4 bits, 3 clusters
0x0884 1 ..X....X...X...., 3 bits, 3 clusters
0x0886 1 .XX....X...X...., 4 bits, 3 clusters
0x0887 1 XXX....X...X...., 5 bits, 3 clusters
0x0888 1 ...X...X...X...., 3 bits, 3 clusters
0x0889 1 X..X...X...X...., 4 bits, 4 clusters
0x088c 1 ..XX...X...X...., 4 bits, 3 clusters
0x088e 1 .XXX...X...X...., 5 bits, 3 clusters
0x088f 1 XXXX...X...X...., 6 bits, 3 clusters
0x0890 1 ....X..X...X...., 3 bits, 3 clusters
0x0891 1 X...X..X...X...., 4 bits, 4 clusters
0x0892 1 .X..X..X...X...., 4 bits, 4 clusters
0x0893 1 XX..X..X...X...., 5 bits, 4 clusters
0x0898 1 ...XX..X...X...., 4 bits, 3 clusters
0x0899 1 X..XX..X...X...., 5 bits, 4 clusters
0x089c 1 ..XXX..X...X...., 5 bits, 3 clusters
0x089e 1 .XXXX..X...X...., 6 bits, 3 clusters
0x089f 1 XXXXX..X...X...., 7 bits, 3 clusters
0x08c0 1 ......XX...X...., 3 bits, 2 clusters
0x08c1 1 X.....XX...X...., 4 bits, 3 clusters
0x08c2 1 .X....XX...X...., 4 bits, 3 clusters
0x08c3 1 XX....XX...X...., 5 bits, 3 clusters
0x08c4 1 ..X...XX...X...., 4 bits, 3 clusters
0x08c6 1 .XX...XX...X...., 5 bits, 3 clusters
0x08c7 1 XXX...XX...X...., 6 bits, 3 clusters
0x08c8 1 ...X..XX...X...., 4 bits, 3 clusters
0x08c9 1 X..X..XX...X...., 5 bits, 4 clusters
0x08cc 1 ..XX..XX...X...., 5 bits, 3 clusters
0x08ce 1 .XXX..XX...X...., 6 bits, 3 clusters
0x08cf 1 XXXX..XX...X...., 7 bits, 3 clusters
0x08e0 1 .....XXX...X...., 4 bits, 2 clusters
0x08e1 1 X....XXX...X...., 5 bits, 3 clusters
0x08e2 1 .X...XXX...X...., 5 bits, 3 clusters
0x08e3 1 XX...XXX...X...., 6 bits, 3 clusters
0x08e4 1 ..X..XXX...X...., 5 bits, 3 clusters
0x08e6 1 .XX..XXX...X...., 6 bits, 3 clusters
0x08e7 1 XXX..XXX...X...., 7 bits, 3 clusters
0x08f0 1 ....XXXX...X...., 5 bits, 2 clusters
0x08f1 1 X...XXXX...X...., 6 bits, 3 clusters
0x08f2 1 .X..XXXX...X...., 6 bits, 3 clusters
0x08f3 1 XX..XXXX...X...., 7 bits, 3 clusters
0x08f8 1 ...XXXXX...X...., 6 bits, 2 clusters
0x08f9 1 X..XXXXX...X...., 7 bits, 3 clusters
0x08fc 1 ..XXXXXX...X...., 7 bits, 2 clusters
0x08fe 1 .XXXXXXX...X...., 8 bits, 2 clusters
0x08ff 1 XXXXXXXX...X...., 9 bits, 2 clusters
0x0900 1 ........X..X...., 2 bits, 2 clusters
0x0901 1 X.......X..X...., 3 bits, 3 clusters
0x0902 1 .X......X..X...., 3 bits, 3 clusters
0x0903 1 XX......X..X...., 4 bits, 3 clusters
0x0904 1 ..X.....X..X...., 3 bits, 3 clusters
0x0906 1 .XX.....X..X...., 4 bits, 3 clusters
0x0907 1 XXX.....X..X...., 5 bits, 3 clusters
0x0908 1 ...X....X..X...., 3 bits, 3 clusters
0x0909 1 X..X....X..X...., 4 bits, 4 clusters
0x090c 1 ..XX....X..X...., 4 bits, 3 clusters
0x090e 1 .XXX....X..X...., 5 bits, 3 clusters
0x090f 1 XXXX....X..X...., 6 bits, 3 clusters
0x0910 1 ....X...X..X...., 3 bits, 3 clusters
0x0911 1 X...X...X..X...., 4 bits, 4 clusters
0x0912 1 .X..X...X..X...., 4 bits, 4 clusters
0x0913 1 XX..X...X..X...., 5 bits, 4 clusters
0x0918 1 ...XX...X..X...., 4 bits, 3 clusters
0x0919 1 X..XX...X..X...., 5 bits, 4 clusters
0x091c 1 ..XXX...X..X...., 5 bits, 3 clusters
0x091e 1 .XXXX...X..X...., 6 bits, 3 clusters
0x091f 1 XXXXX...X..X...., 7 bits, 3 clusters
0x0920 1 .....X..X..X...., 3 bits, 3 clusters
0x0921 1 X....X..X..X...., 4 bits, 4 clusters
0x0922 1 .X...X..X..X...., 4 bits, 4 clusters
0x0923 1 XX...X..X..X...., 5 bits, 4 clusters
0x0924 1 ..X..X..X..X...., 4 bits, 4 clusters
0x0926 1 .XX..X..X..X...., 5 bits, 4 clusters
0x0927 1 XXX..X..X..X...., 6 bits, 4 clusters
0x0930 1 ....XX..X..X...., 4 bits, 3 clusters
0x0931 1 X...XX..X..X...., 5 bits, 4 clusters
0x0932 1 .X..XX..X..X...., 5 bits, 4 clusters
0x0933 1 XX..XX..X..X...., 6 bits, 4 clusters
0x0938 1 ...XXX..X..X...., 5 bits, 3 clusters
0x0939 1 X..XXX..X..X...., 6 bits, 4 clusters
0x093c 1 ..XXXX..X..X...., 6 bits, 3 clusters
0x093e 1 .XXXXX..X..X...., 7 bits, 3 clusters
0x093f 1 XXXXXX..X..X...., 8 bits, 3 clusters
0x0980 1 .......XX..X...., 3 bits, 2 clusters
0x0981 1 X......XX..X...., 4 bits, 3 clusters
0x0982 1 .X.....XX..X...., 4 bits, 3 clusters
0x0983 1 XX.....XX..X...., 5 bits, 3 clusters
0x0984 1 ..X....XX..X...., 4 bits, 3 clusters
0x0986 1 .XX....XX..X...., 5 bits, 3 clusters
0x0987 1 XXX....XX..X...., 6 bits, 3 clusters
0x0988 1 ...X...XX..X...., 4 bits, 3 clusters
0x0989 1 X..X...XX..X...., 5 bits, 4 clusters
0x098c 1 ..XX...XX..X...., 5 bits, 3 clusters
0x098e 1 .XXX...XX..X...., 6 bits, 3 clusters
0x098f 1 XXXX...XX..X...., 7 bits, 3 clusters
0x0990 1 ....X..XX..X...., 4 bits, 3 clusters
0x0991 1 X...X..XX..X...., 5 bits, 4 clusters
0x0992 1 .X..X..XX..X...., 5 bits, 4 clusters
0x0993 1 XX..X..XX..X...., 6 bits, 4 clusters
0x0998 1 ...XX..XX..X...., 5 bits, 3 clusters
0x0999 1 X..XX..XX..X...., 6 bits, 4 clusters
0x099c 1 ..XXX..XX..X...., 6 bits, 3 clusters
0x099e 1 .XXXX..XX..X...., 7 bits, 3 clusters
0x099f 1 XXXXX..XX..X...., 8 bits, 3 clusters
0x09c0 1 ......XXX..X...., 4 bits, 2 clusters
0x09c1 1 X.....XXX..X...., 5 bits, 3 clusters
0x09c2 1 .X....XXX..X...., 5 bits, 3 clusters
0x09c3 1 XX....XXX..X...., 6 bits, 3 clusters
0x09c4 1 ..X...XXX..X...., 5 bits, 3 clusters
0x09c6 1 .XX...XXX..X...., 6 bits, 3 clusters
0x09c7 1 XXX...XXX..X...., 7 bits, 3 clusters
0x09c8 1 ...X..XXX..X...., 5 bits, 3 clusters
0x09c9 1 X..X..XXX..X...., 6 bits, 4 clusters
0x09cc 1 ..XX..XXX..X...., 6 bits, 3 clusters
0x09ce 1 .XXX..XXX..X...., 7 bits, 3 clusters
0x09cf 1 XXXX..XXX..X...., 8 bits, 3 clusters
0x09e0 1 .....XXXX..X...., 5 bits, 2 clusters
0x09e1 1 X....XXXX..X...., 6 bits, 3 clusters
0x09e2 1 .X...XXXX..X...., 6 bits, 3 clusters
0x09e3 1 XX...XXXX..X...., 7 bits, 3 clusters
0x09e4 1 ..X..XXXX..X...., 6 bits, 3 clusters
0x09e6 1 .XX..XXXX..X...., 7 bits, 3 clusters
0x09e7 1 XXX..XXXX..X...., 8 bits, 3 clusters
0x09f0 1 ....XXXXX..X...., 6 bits, 2 clusters
0x09f1 1 X...XXXXX..X...., 7 bits, 3 clusters
0x09f2 1 .X..XXXXX..X...., 7 bits, 3 clusters
0x09f3 1 XX..XXXXX..X...., 8 bits, 3 clusters
0x09f8 1 ...XXXXXX..X...., 7 bits, 2 clusters
0x09f9 1 X..XXXXXX..X...., 8 bits, 3 clusters
0x09fc 1 ..XXXXXXX..X...., 8 bits, 2 clusters
0x09fe 1 .XXXXXXXX..X...., 9 bits, 2 clusters
0x09ff 1 XXXXXXXXX..X...., 10 bits, 2 clusters
0x0c01 1 X.........XX...., 3 bits, 2 clusters
0x0c02 1 .X........XX...., 3 bits, 2 clusters
0x0c03 1 XX........XX...., 4 bits, 2 clusters
0x0c04 1 ..X.......XX...., 3 bits, 2 clusters
0x0c06 1 .XX.......XX...., 4 bits, 2 clusters
0x0c07 1 XXX.......XX...., 5 bits, 2 clusters
0x0c08 1 ...X......XX...., 3 bits, 2 clusters
0x0c09 1 X..X......XX...., 4 bits, 3 clusters
0x0c0c 1 ..XX......XX...., 4 bits, 2 clusters
0x0c0e 1 .XXX......XX...., 5 bits, 2 clusters
0x0c0f 1 XXXX......XX...., 6 bits, 2 clusters
0x0c10 1 ....X.....XX...., 3 bits, 2 clusters
0x0c11 1 X...X.....XX...., 4 bits, 3 clusters
0x0c12 1 .X..X.....XX...., 4 bits, 3 clusters
0x0c13 1 XX..X.....XX...., 5 bits, 3 clusters
0x0c18 1 ...XX.....XX...., 4 bits, 2 clusters
0x0c19 1 X..XX.....XX...., 5 bits, 3 clusters
0x0c1c 1 ..XXX.....XX...., 5 bits, 2 clusters
0x0c1e 1 .XXXX.....XX...., 6 bits, 2 clusters
0x0c1f 1 XXXXX.....XX...., 7 bits, 2 clusters
0x0c20 1 .....X....XX...., 3 bits, 2 clusters
0x0c21 1 X....X....XX...., 4 bits, 3 clusters
0x0c22 1 .X...X....XX...., 4 bits, 3 clusters
0x0c23 1 XX...X....XX...., 5 bits, 3 clusters
0x0c24 1 ..X..X....XX...., 4 bits, 3 clusters
0x0c26 1 .XX..X....XX...., 5 bits, 3 clusters
0x0c27 1 XXX..X....XX...., 6 bits, 3 clusters
0x0c30 1 ....XX....XX...., 4 bits, 2 clusters
0x0c31 1 X...XX....XX...., 5 bits, 3 clusters
0x0c32 1 .X..XX....XX...., 5 bits, 3 clusters
0x0c33 1 XX..XX....XX...., 6 bits, 3 clusters
0x0c38 1 ...XXX....XX...., 5 bits, 2 clusters
0x0c39 1 X..XXX....XX...., 6 bits, 3 clusters
0x0c3c 1 ..XXXX....XX...., 6 bits, 2 clusters
0x0c3e 1 .XXXXX....XX...., 7 bits, 2 clusters
0x0c3f 1 XXXXXX....XX...., 8 bits, 2 clusters
0x0c40 1 ......X...XX...., 3 bits, 2 clusters
0x0c41 1 X.....X...XX...., 4 bits, 3 clusters
0x0c42 1 .X....X...XX...., 4 bits, 3 clusters
0x0c43 1 XX....X...XX...., 5 bits, 3 clusters
0x0c44 1 ..X...X...XX...., 4 bits, 3 clusters
0x0c46 1 .XX...X...XX...., 5 bits, 3 clusters
0x0c47 1 XXX...X...XX...., 6 bits, 3 clusters
0x0c48 1 ...X..X...XX...., 4 bits, 3 clusters
0x0c49 1 X..X..X...XX...., 5 bits, 4 clusters
0x0c4c 1 ..XX..X...XX...., 5 bits, 3 clusters
0x0c4e 1 .XXX..X...XX...., 6 bits, 3 clusters
0x0c4f 1 XXXX..X...XX...., 7 bits, 3 clusters
0x0c60 1 .....XX...XX...., 4 bits, 2 clusters
0x0c61 1 X....XX...XX...., 5 bits, 3 clusters
0x0c62 1 .X...XX...XX...., 5 bits, 3 clusters
0x0c63 1 XX...XX...XX...., 6 bits, 3 clusters
0x0c64 1 ..X..XX...XX...., 5 bits, 3 clusters
0x0c66 1 .XX..XX...XX...., 6 bits, 3 clusters
0x0c67 1 XXX..XX...XX...., 7 bits, 3 clusters
0x0c70 1 ....XXX...XX...., 5 bits, 2 clusters
0x0c71 1 X...XXX...XX...., 6 bits, 3 clusters
0x0c72 1 .X..XXX...XX...., 6 bits, 3 clusters
0x0c73 1 XX..XXX...XX...., 7 bits, 3 clusters
0x0c78 1 ...XXXX...XX...., 6 bits, 2 clusters
0x0c79 1 X..XXXX...XX...., 7 bits, 3 clusters
0x0c7c 1 ..XXXXX...XX...., 7 bits, 2 clusters
0x0c7e 1 .XXXXXX...XX...., 8 bits, 2 clusters
0x0c7f 1 XXXXXXX...XX...., 9 bits, 2 clusters
0x0c80 1 .......X..XX...., 3 bits, 2 clusters
0x0c81 1 X......X..XX...., 4 bits, 3 clusters
0x0c82 1 .X.....X..XX...., 4 bits, 3 clusters
0x0c83 1 XX.....X..XX...., 5 bits, 3 clusters
0x0c84 1 ..X....X..XX...., 4 bits, 3 clusters
0x0c86 1 .XX....X..XX...., 5 bits, 3 clusters
0x0c87 1 XXX....X..XX...., 6 bits, 3 clusters
0x0c88 1 ...X...X..XX...., 4 bits, 3 clusters
0x0c89 1 X..X...X..XX...., 5 bits, 4 clusters
0x0c8c 1 ..XX...X..XX...., 5 bits, 3 clusters
0x0c8e 1 .XXX...X..XX...., 6 bits, 3 clusters
0x0c8f 1 XXXX...X..XX...., 7 bits, 3 clusters
0x0c90 1 ....X..X..XX...., 4 bits, 3 clusters
0x0c91 1 X...X..X..XX...., 5 bits, 4 clusters
0x0c92 1 .X..X..X..XX...., 5 bits, 4 clusters
0x0c93 1 XX..X..X..XX...., 6 bits, 4 clusters
0x0c98 1 ...XX..X..XX...., 5 bits, 3 clusters
0x0c99 1 X..XX..X..XX...., 6 bits, 4 clusters
0x0c9c 1 ..XXX..X..XX...., 6 bits, 3 clusters
0x0c9e 1 .XXXX..X..XX...., 7 bits, 3 clusters
0x0c9f 1 XXXXX..X..XX...., 8 bits, 3 clusters
0x0cc0 1 ......XX..XX...., 4 bits, 2 clusters
0x0cc1 1 X.....XX..XX...., 5 bits, 3 clusters
0x0cc2 1 .X....XX..XX...., 5 bits, 3 clusters
0x0cc3 1 XX....XX..XX...., 6 bits, 3 clusters
0x0cc4 1 ..X...XX..XX...., 5 bits, 3 clusters
0x0cc6 1 .XX...XX..XX...., 6 bits, 3 clusters
0x0cc7 1 XXX...XX..XX...., 7 bits, 3 clusters
0x0cc8 1 ...X..XX..XX...., 5 bits, 3 clusters
0x0cc9 1 X..X..XX..XX...., 6 bits, 4 clusters
0x0ccc 1 ..XX..XX..XX...., 6 bits, 3 clusters
0x0cce 1 .XXX..XX..XX...., 7 bits, 3 clusters
0x0ccf 1 XXXX..XX..XX...., 8 bits, 3 clusters
0x0ce0 1 .....XXX..XX...., 5 bits, 2 clusters
0x0ce1 1 X....XXX..XX...., 6 bits, 3 clusters
0x0ce2 1 .X...XXX..XX...., 6 bits, 3 clusters
0x0ce3 1 XX...XXX..XX...., 7 bits, 3 clusters
0x0ce4 1 ..X..XXX..XX...., 6 bits, 3 clusters
0x0ce6 1 .XX..XXX..XX...., 7 bits, 3 clusters
0x0ce7 1 XXX..XXX..XX...., 8 bits, 3 clusters
0x0cf0 1 ....XXXX..XX...., 6 bits, 2 clusters
0x0cf1 1 X...XXXX..XX...., 7 bits, 3 clusters
0x0cf2 1 .X..XXXX..XX...., 7 bits, 3 clusters
0x0cf3 1 XX..XXXX..XX...., 8 bits, 3 clusters
0x0cf8 1 ...XXXXX..XX...., 7 bits, 2 clusters
0x0cf9 1 X..XXXXX..XX...., 8 bits, 3 clusters
0x0cfc 1 ..XXXXXX..XX...., 8 bits, 2 clusters
0x0cfe 1 .XXXXXXX..XX...., 9 bits, 2 clusters
0x0cff 1 XXXXXXXX..XX...., 10 bits, 2 clusters
0x0e01 1 X........XXX...., 4 bits, 2 clusters
0x0e02 1 .X.......XXX...., 4 bits, 2 clusters
0x0e03 1 XX.......XXX...., 5 bits, 2 clusters
0x0e04 1 ..X......XXX...., 4 bits, 2 clusters
0x0e06 1 .XX......XXX...., 5 bits, 2 clusters
0x0e07 1 XXX......XXX...., 6 bits, 2 clusters
0x0e08 1 ...X.....XXX...., 4 bits, 2 clusters
0x0e09 1 X..X.....XXX...., 5 bits, 3 clusters
0x0e0c 1 ..XX.....XXX...., 5 bits, 2 clusters
0x0e0e 1 .XXX.....XXX...., 6 bits, 2 clusters
0x0e0f 1 XXXX.....XXX...., 7 bits, 2 clusters
0x0e10 1 ....X....XXX...., 4 bits, 2 clusters
0x0e11 1 X...X....XXX...., 5 bits, 3 clusters
0x0e12 1 .X..X....XXX...., 5 bits, 3 clusters
0x0e13 1 XX..X....XXX...., 6 bits, 3 clusters
0x0e18 1 ...XX....XXX...., 5 bits, 2 clusters
0x0e19 1 X..XX....XXX...., 6 bits, 3 clusters
0x0e1c 1 ..XXX....XXX...., 6 bits, 2 clusters
0x0e1e 1 .XXXX....XXX...., 7 bits, 2 clusters
0x0e1f 1 XXXXX....XXX...., 8 bits, 2 clusters
0x0e20 1 .....X...XXX...., 4 bits, 2 clusters
0x0e21 1 X....X...XXX...., 5 bits, 3 clusters
0x0e22 1 .X...X...XXX...., 5 bits, 3 clusters
0x0e23 1 XX...X...XXX...., 6 bits, 3 clusters
0x0e24 1 ..X..X...XXX...., 5 bits, 3 clusters
0x0e26 1 .XX..X...XXX...., 6 bits, 3 clusters
0x0e27 1 XXX..X...XXX...., 7 bits, 3 clusters
0x0e30 1 ....XX...XXX...., 5 bits, 2 clusters
0x0e31 1 X...XX...XXX...., 6 bits, 3 clusters
0x0e32 1 .X..XX...XXX...., 6 bits, 3 clusters
0x0e33 1 XX..XX...XXX...., 7 bits, 3 clusters
0x0e38 1 ...XXX...XXX...., 6 bits, 2 clusters
0x0e39 1 X..XXX...XXX...., 7 bits, 3 clusters
0x0e3c 1 ..XXXX...XXX...., 7 bits, 2 clusters
0x0e3e 1 .XXXXX...XXX...., 8 bits, 2 clusters
0x0e3f 1 XXXXXX...XXX...., 9 bits, 2 clusters
0x0e40 1 ......X..XXX...., 4 bits, 2 clusters
0x0e41 1 X.....X..XXX...., 5 bits, 3 clusters
0x0e42 1 .X....X..XXX...., 5 bits, 3 clusters
0x0e43 1 XX....X..XXX...., 6 bits, 3 clusters
0x0e44 1 ..X...X..XXX...., 5 bits, 3 clusters
0x0e46 1 .XX...X..XXX...., 6 bits, 3 clusters
0x0e47 1 XXX...X..XXX...., 7 bits, 3 clusters
0x0e48 1 ...X..X..XXX...., 5 bits, 3 clusters
0x0e49 1 X..X..X..XXX...., 6 bits, 4 clusters
0x0e4c 1 ..XX..X..XXX...., 6 bits, 3 clusters
0x0e4e 1 .XXX..X..XXX...., 7 bits, 3 clusters
0x0e4f 1 XXXX..X..XXX...., 8 bits, 3 clusters
0x0e60 1 .....XX..XXX...., 5 bits, 2 clusters
0x0e61 1 X....XX..XXX...., 6 bits, 3 clusters
0x0e62 1 .X...XX..XXX...., 6 bits, 3 clusters
0x0e63 1 XX...XX..XXX...., 7 bits, 3 clusters
0x0e64 1 ..X..XX..XXX...., 6 bits, 3 clusters
0x0e66 1 .XX..XX..XXX...., 7 bits, 3 clusters
0x0e67 1 XXX..XX..XXX...., 8 bits, 3 clusters
0x0e70 1 ....XXX..XXX...., 6 bits, 2 clusters
0x0e71 1 X...XXX..XXX...., 7 bits, 3 clusters
0x0e72 1 .X..XXX..XXX...., 7 bits, 3 clusters
0x0e73 1 XX..XXX..XXX...., 8 bits, 3 clusters
0x0e78 1 ...XXXX..XXX...., 7 bits, 2 clusters
0x0e79 1 X..XXXX..XXX...., 8 bits, 3 clusters
0x0e7c 1 ..XXXXX..XXX...., 8 bits, 2 clusters
0x0e7e 1 .XXXXXX..XXX...., 9 bits, 2 clusters
0x0e7f 1 XXXXXXX..XXX...., 10 bits, 2 clusters
0x0f01 1 X.......XXXX...., 5 bits, 2 clusters
0x0f02 1 .X......XXXX...., 5 bits, 2 clusters
0x0f03 1 XX......XXXX...., 6 bits, 2 clusters
0x0f04 1 ..X.....XXXX...., 5 bits, 2 clusters
0x0f06 1 .XX.....XXXX...., 6 bits, 2 clusters
0x0f07 1 XXX.....XXXX...., 7 bits, 2 clusters
0x0f08 1 ...X....XXXX...., 5 bits, 2 clusters
0x0f09 1 X..X....XXXX...., 6 bits, 3 clusters
